地区(大区),省/直辖市,城市/区县,产业分类,紧缺岗位名称,需求程度,学历要求,专业要求,薪资参考/政策补贴,缺口人数,文件年份
西北地区,陕西,陕西省,发,程师,,,电路类,,,2025
西北地区,陕西,陕西省,创新研发,仿真应用工程师,5,,,,113,2025
西北地区,陕西,陕西省,创新研发,算法工程师,5,,,,242,2025
西北地区,陕西,陕西省,创新研发,架构师,5,,,,143,2025
西北地区,陕西,陕西省,创新研发,UX设计师,5,,,,219,2025
西北地区,陕西,陕西省,经营管理,IT技术/研发总监,5,,,,290,2025
西北地区,陕西,陕西省,创新研发,鸿蒙开发工程师,5,,,,156,2025
西北地区,陕西,陕西省,创新研发,自然语言处理,5,,,,306,2025
西北地区,陕西,陕西省,创新研发,核心网工程师,5,,,,132,2025
西北地区,陕西,陕西省,经营管理,硬件项目经理,5,,,,263,2025
西北地区,陕西,陕西省,创新研发,COCOS2DX,5,,,,130,2025
西北地区,陕西,陕西省,创新研发,机器人算法,5,,,,127,2025
西北地区,陕西,陕西省,创新研发,机器视觉,5,,,,252,2025
西北地区,陕西,陕西省,创新研发,数据架构师,5,,,,289,2025
西北地区,陕西,陕西省,创新研发,模拟芯片设计,5,,,,251,2025
西北地区,陕西,陕西省,创新研发,图像识别,5,,,,236,2025
西北地区,陕西,陕西省,创新研发,搜索算法,5,,,,211,2025
西北地区,陕西,陕西省,创新研发,集成电路IC设计,5,,,,261,2025
西北地区,陕西,陕西省,创新研发,.NET,4,,,,404,2025
西北地区,陕西,陕西省,生产服务,软件产品经理,4,,,,175,2025
西北地区,陕西,陕西省,创新研发,嵌入式软件开发,4,,,,371,2025
西北地区,陕西,陕西省,创新研发,C/C++工程师,4,,,,472,2025
西北地区,陕西,陕西省,创新研发,光网络工程师,4,,,,407,2025
西北地区,陕西,陕西省,创新研发,PHP,4,,,,461,2025
西北地区,陕西,陕西省,创新研发,移动开发,4,,,,284,2025
西北地区,陕西,陕西省,创新研发,射频工程师,4,,,,361,2025
西北地区,陕西,陕西省,创新研发,硬件工程师,4,,,,252,2025
西北地区,陕西,陕西省,创新研发,GIS,4,,,,204,2025
西北地区,陕西,陕西省,创新研发,Python,4,,,,234,2025
西北地区,陕西,陕西省,创新研发,Android,4,,,,285,2025
西北地区,陕西,陕西省,创新研发,嵌入式硬件,4,,,,335,2025
西北地区,陕西,陕西省,创新研发,Golang,4,,,,311,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,4,,,,341,2025
西北地区,陕西,陕西省,创新研发,工业设计,4,,,,298,2025
西北地区,陕西,陕西省,创新研发,数据库开发,4,,,,272,2025
西北地区,陕西,陕西省,创新研发,ETL工程师,4,,,,298,2025
西北地区,陕西,陕西省,创新研发,数据挖掘,4,,,,260,2025
西北地区,陕西,陕西省,创新研发,通信电源工程师,4,,,,201,2025
西北地区,陕西,陕西省,创新研发,电子元器件工程师,4,,,,225,2025
西北地区,陕西,陕西省,创新研发,激光/光电子技术,4,,,,249,2025
西北地区,陕西,陕西省,创新研发,无线电工程师,4,,,,368,2025
西北地区,陕西,陕西省,创新研发,光通信工程师,4,,,,391,2025
西北地区,陕西,陕西省,创新研发,机器学习,4,,,,382,2025
西北地区,陕西,陕西省,创新研发,JavaScript,4,,,,319,2025
西北地区,陕西,陕西省,创新研发,测试开发,4,,,,230,2025
西北地区,陕西,陕西省,创新研发,封装工程师,4,,,,335,2025
西北地区,陕西,陕西省,创新研发,通信研发工程师,4,,,,369,2025
西北地区,陕西,陕西省,生产服务,数据产品经理,4,,,,190,2025
西北地区,陕西,陕西省,创新研发,通信标准化工程师,4,,,,305,2025
西北地区,陕西,陕西省,创新研发,数据分析师,3,,,,229,2025
西北地区,陕西,陕西省,经营管理,通信项目经理,3,,,,175,2025
西北地区,陕西,陕西省,创新研发,网络信息安全工程师,3,,,,277,2025
西北地区,陕西,陕西省,创新研发,DBA,3,,,,341,2025
西北地区,陕西,陕西省,经营管理,IT项目经理,3,,,,270,2025
西北地区,陕西,陕西省,创新研发,网络工程师,3,,,,547,2025
西北地区,陕西,陕西省,创新研发,硬件测试,3,,,,199,2025
西北地区,陕西,陕西省,创新研发,无线通信工程师,3,,,,545,2025
西北地区,陕西,陕西省,创新研发,电子工程师,3,,,,173,2025
西北地区,陕西,陕西省,创新研发,质量体系工程师,3,,,,265,2025
西北地区,陕西,陕西省,创新研发,通信技术工程师,3,,,,282,2025
西北地区,陕西,陕西省,创新研发,基站工程师,3,,,,488,2025
西北地区,陕西,陕西省,创新研发,云计算,3,,,,272,2025
西北地区,陕西,陕西省,创新研发,数据通信工程师,3,,,,260,2025
西北地区,陕西,陕西省,创新研发,光传输工程师,3,,,,375,2025
西北地区,陕西,陕西省,创新研发,C#工程师,3,,,,199,2025
西北地区,陕西,陕西省,创新研发,系统集成,3,,,,578,2025
西北地区,陕西,陕西省,创新研发,测试工程师,3,,,,245,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,177,2025
西北地区,陕西,陕西省,创新研发,爬虫,3,,,,345,2025
西北地区,陕西,陕西省,创新研发,芯片测试工程师,3,,,,521,2025
西北地区,陕西,陕西省,创新研发,ERP技术/应用,3,,,,330,2025
西北地区,陕西,陕西省,创新研发,通信设备工程师,3,,,,272,2025
西北地区,陕西,陕西省,创新研发,交互设计师,3,,,,567,2025
西北地区,陕西,陕西省,创新研发,电子/电器工艺/制程工程师,3,,,,205,2025
西北地区,陕西,陕西省,创新研发,移动通信工程师,3,,,,358,2025
西北地区,陕西,陕西省,创新研发,渗透测试,3,,,,186,2025
西北地区,陕西,陕西省,生产服务,移动产品经理,3,,,,330,2025
西北地区,陕西,陕西省,创新研发,故障分析师,3,,,,439,2025
西北地区,陕西,陕西省,创新研发,软装设计,3,,,,303,2025
西北地区,陕西,陕西省,创新研发,UX设计师,5,,设计学、美术学、设计学类、美术学类,,,2025
西北地区,陕西,陕西省,创新研发,核心网工程师,5,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,COCOS2DX,5,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,搜索算法,5,,计算机科学与技术、软件工程、计算机类、数学类,,,2025
西北地区,陕西,陕西省,创新研发,集成电路IC设计,5,,电子科学与技术、集成电路科学与工程、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,PHP,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,移动开发,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,数据库开发,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,ETL工程师,4,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研发,电子元器件工程师,4,,电子科学与技术、材料科学与工程、电气类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,无线电工程师,4,,通信类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,光通信工程师,4,,通信类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,封装工程师,4,,材料科学与工程、机械工程、材料类、机械类,,,2025
西北地区,陕西,陕西省,创新研发,通信标准化工程师,4,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,经营管理,通信项目经理,3,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,网络信息安全工程师,3,,计算机类、安全防范类,,,2025
西北地区,陕西,陕西省,创新研,DBA,3,,计算机类、通信类,,,2025
西北地区,陕西,陕西省,经营管理,IT项目经理,3,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,硬件测试,3,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,电子工程师,3,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,数据通信工程师,3,,信息与通信工程、电子科学与技术、电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,光传输工程师,3,,通信类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,爬虫,3,,计算机科学与技术、软件工程、计算机类、电气类,,,2025
西北地区,陕西,陕西省,创新研,通信设备工,3,,通信类、计算机类,,,2025
西北地区,陕西,陕西省,发,程师,,,,,,2025
西北地区,陕西,陕西省,创新研发,交互设计师,3,,设计学、美术学、设计学类、美术学类,,,2025
西北地区,陕西,陕西省,创新研发,电子/电器工艺/制程工程师,3,,电气类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,移动通信工程师,3,,通信类、计算机类,,,2025
西北地区,陕西,陕西省,创新研发,渗透测试,3,,计算机类、安全防范类,,,2025
西北地区,陕西,陕西省,生产服务,移动产品经理,3,,工商管理、公共管理、工商管理类、公共管理类,,,2025
西北地区,陕西,陕西省,创新研发,故障分析师,3,,机械设计制造类、自动化类,,,2025
西北地区,陕西,陕西省,创新研发,软装设计,3,,艺术设计类、美术学类,,,2025
西北地区,陕西,陕西省,创新研发,汽车结构工程师,5,,,,208,2025
西北地区,陕西,陕西省,创新研发,汽车电子工程师,5,,,,250,2025
西北地区,陕西,陕西省,创新研发,汽车CAE/CFD工程师,5,,,,151,2025
西北地区,陕西,陕西省,市场营销,大客户代表,4,,,,274,2025
西北地区,陕西,陕西省,创新研发,铸造/锻造工程师,4,,,,355,2025
西北地区,陕西,陕西省,创新研发,CNC/数控编程,4,,,,257,2025
西北地区,陕西,陕西省,创新研发,电控工程师,4,,,,288,2025
西北地区,陕西,陕西省,创新研发,汽车试验工程师,4,,,,230,2025
西北地区,陕西,陕西省,创新研发,汽车零部件设计,4,,,,197,2025
西北地区,陕西,陕西省,创新研发,机械结构工程师,4,,,,335,2025
西北地区,陕西,陕西省,创新研发,硬件工程师,4,,,,353,2025
西北地区,陕西,陕西省,创新研发,汽车机械工程师,4,,,,275,2025
西北地区,陕西,陕西省,创新研发,材料工程师,4,,,,566,2025
西北地区,陕西,陕西省,创新研发,质量管理/测试,3,,,,259,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,385,2025
西北地区,陕西,陕西省,创新研发,机械工艺工程师,3,,,,222,2025
西北地区,陕西,陕西省,创新研发,自动化工程师,3,,,,362,2025
西北地区,陕西,陕西省,生产服务,生产计划管理,3,,,,178,2025
西北地区,陕西,陕西省,创新研发,设备维护工程师,3,,,,599,2025
西北地区,陕西,陕西省,创新研发,汽车装配工艺工程师,3,,,,436,2025
西北地区,陕西,陕西省,创新研发,汽车质量工程师,3,,,,258,2025
西北地区,陕西,陕西省,创新研发,焊接工程师,3,,,,379,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,451,2025
西北地区,陕西,陕西省,生产服务,采购经理/主管,3,,,,385,2025
西北地区,陕西,陕西省,创新研发,机械工程师,3,,,,330,2025
西北地区,陕西,陕西省,创新研发,汽车零部件设计,4,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,汽车机械工程师,4,,机械工程、材料科学与工程、机械类、,,,2025
西北地区,陕西,陕西省,创新研发,质量管理/测试,3,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,机械工艺工程师,3,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,生产服务,生产计划管理,3,,管理科学与工程类、工业工程类,,,2025
西北地区,陕西,陕西省,创新研发,汽车质量工程师,3,,机械工程、材料科学与工程、机械类、材料类,,,2025
西北地区,陕西,陕西省,创新研发,机械工程师,3,,机械类、材料类,,,2025
西北地区,陕西,陕西省,经营管理,化学/化工技术总监,5,,,,293,2025
西北地区,陕西,陕西省,创新研发,石油工程师,4,,,,175,2025
西北地区,陕西,陕西省,市场营销,大客户代表,4,,,,360,2025
西北地区,陕西,陕西省,创新研发,选矿/采矿,4,,,,224,2025
西北地区,陕西,陕西省,创新研发,化工研发,4,,,,359,2025
西北地区,陕西,陕西省,创新研发,架线和管道工程技术,4,,,,342,2025
西北地区,陕西,陕西省,创新研发,标准化工程师,4,,,,176,2025
西北地区,陕西,陕西省,创新研发,解决方案工程师,4,,,,406,2025
西北地区,陕西,陕西省,经营管理,实验室负责人,4,,,,375,2025
西北地区,陕西,陕西省,创新研发,机械设备工程师,3,,,,181,2025
西北地区,陕西,陕西省,创新研发,仪器/仪表工程师,3,,,,287,2025
西北地区,陕西,陕西省,经营管理,工程项目经理,3,,,,340,2025
西北地区,陕西,陕西省,创新研发,地质工程师,3,,,,578,2025
西北地区,陕西,陕西省,创新研发,环境/健康/安全工程师,3,,,,607,2025
西北地区,陕西,陕西省,创新研发,自动化工程师,3,,,,535,2025
西北地区,陕西,陕西省,创新研发,安装工程师,3,,,,367,2025
西北地区,陕西,陕西省,创新研发,化学技术应用,3,,,,408,2025
西北地区,陕西,陕西省,经营管理,生产设备管理,3,,,,447,2025
西北地区,陕西,陕西省,经营管理,项目经理/主管,3,,,,198,2025
西北地区,陕西,陕西省,创新研发,工程设计工程师,3,,,,544,2025
西北地区,陕西,陕西省,经营管理,生产经理,3,,,,176,2025
西北地区,陕西,陕西省,创新研发,质量体系工程师,3,,,,360,2025
西北地区,陕西,陕西省,创新研发,工艺/制程工程师,3,,,,285,2025
西北地区,陕西,陕西省,创新研发,计量工程师,3,,,,223,2025
西北地区,陕西,陕西省,创新研发,现场应用工程师,3,,,,419,2025
西北地区,陕西,陕西省,创新研发,采样技术员,3,,,,366,2025
西北地区,陕西,陕西省,创新研发,PLC工程师,3,,,,196,2025
西北地区,陕西,陕西省,经营管理,化学/化工技术总监,5,,化学工程与技术、化工与制药类,,,2025
西北地区,陕西,陕西省,创新研发,选矿/采矿,4,,矿业类、地质类,,,2025
西北地区,陕西,陕西省,创新研发,架线和管道工程技术,4,,土木工程、机械工程、土木类、机械类,,,2025
西北地区,陕西,陕西省,创新研,环境/健康/,3,,环境科学与工程、,,,2025
西北地区,陕西,陕西省,发,安全工程师,,,安全科学与工程、环境科学与工程类、安全科学与工程类,,,2025
